#spec;afo id;file

gemSpec_FD_eRp;A_19145;Sources/eRpApp/Screens/Main/PrescriptionList/Model/Prescription.swift:330
gemSpec_FD_eRp;A_21267;Sources/eRpApp/Screens/Main/PrescriptionList/Model/Prescription.swift:49
gemSpec_FD_eRp;A_21360;Sources/eRpApp/Screens/Main/PrescriptionList/Model/Prescription.swift:282
gemSpec_FD_eRp;A_22102;Sources/eRpApp/Screens/Main/PrescriptionList/Model/Prescription.swift:322
gemSpec_IDP_Dienst;A_21415;Sources/IDP/Models/PairingData.swift:26
gemSpec_IDP_Dienst;A_21415;Sources/IDP/Models/RegistrationData.swift:26
gemSpec_IDP_Dienst;A_21415;Sources/IDP/Models/RegistrationData.swift:54
gemSpec_IDP_Dienst;A_21415;Sources/IDP/Models/RegistrationData.swift:70
gemSpec_IDP_Dienst;A_21415;Sources/IDP/Models/SignedPairingData.swift:26
gemSpec_IDP_Dienst;A_21415;Sources/IDPLive/DefaultIDPSession.swift:908
gemSpec_IDP_Dienst;A_21450;Sources/IDP/Models/PairingEntry.swift:26
gemSpec_IDP_Frontend;A_19908-01;Sources/IDPLive/DefaultIDPSession.swift:640
gemSpec_IDP_Frontend;A_19937;Sources/IDP/Models/IDPError.swift:447
gemSpec_IDP_Frontend;A_19937;Sources/IDPLive/RealIDPClient.swift:522
gemSpec_IDP_Frontend;A_19937;Sources/IDP/Models/IDPError.swift:110
gemSpec_IDP_Frontend;A_19938-01;doc/manual/requirement-notes.md:1
gemSpec_IDP_Frontend;A_19938-01;Sources/IDPLive/RealIDPClient.swift:260
gemSpec_IDP_Frontend;A_19938-01;Sources/IDPLive/DefaultIDPSession.swift:221
gemSpec_IDP_Frontend;A_19938-01;Sources/IDPLive/DefaultIDPSession.swift:244
gemSpec_IDP_Frontend;A_20068-01;doc/manual/requirement-notes.md:56
gemSpec_IDP_Frontend;A_20079;Sources/IDPLive/RealIDPClient.swift:268
gemSpec_IDP_Frontend;A_20085;Sources/IDP/Models/IDPError.swift:110
gemSpec_IDP_Frontend;A_20085;Sources/IDP/Models/IDPError.swift:436
gemSpec_IDP_Frontend;A_20085;Sources/IDP/Models/IDPError.swift:447
gemSpec_IDP_Frontend;A_20283-01;Sources/IDPLive/DefaultIDPSession.swift:242
gemSpec_IDP_Frontend;A_20309;Sources/IDP/internal/IDPCrypto.swift:96
gemSpec_IDP_Frontend;A_20309;Sources/IDPLive/DefaultIDPSession.swift:618
gemSpec_IDP_Frontend;A_20483;Sources/IDPLive/DefaultIDPSession.swift:628
gemSpec_IDP_Frontend;A_20483;Sources/IDPLive/RealIDPClient.swift:93
gemSpec_IDP_Frontend;A_20499;doc/manual/requirement-notes.md:48
gemSpec_IDP_Frontend;A_20499;Sources/eRpApp/Session/KeychainStorage.swift:265
gemSpec_IDP_Frontend;A_20499;Sources/eRpApp/Session/ProfileSecureDataWiper.swift:53
gemSpec_IDP_Frontend;A_20499;Sources/eRpApp/Session/SecureStorage/IDPStorageClient.swift:119
gemSpec_IDP_Frontend;A_20499-01;Sources/eRpApp/Screens/Settings/Profiles/Edit/EditProfileDomain.swift:332
gemSpec_IDP_Frontend;A_20499-01;Sources/eRpApp/Session/ProfileSecureDataWiper.swift:53
gemSpec_IDP_Frontend;A_20499-1;Sources/eRpApp/Session/KeychainStorage.swift:265
gemSpec_IDP_Frontend;A_20499-1;Sources/eRpApp/Session/SecureStorage/IDPStorageClient.swift:119
gemSpec_IDP_Frontend;A_20512;Sources/IDP/Models/DiscoveryDocument.swift:198
gemSpec_IDP_Frontend;A_20512;Sources/IDPLive/DefaultIDPSession.swift:295
gemSpec_IDP_Frontend;A_20512;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:137
gemSpec_IDP_Frontend;A_20512;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:163
gemSpec_IDP_Frontend;A_20512;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:187
gemSpec_IDP_Frontend;A_20512;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:213
gemSpec_IDP_Frontend;A_20512;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:239
gemSpec_IDP_Frontend;A_20512;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:263
gemSpec_IDP_Frontend;A_20525;doc/manual/requirement-notes.md:46
gemSpec_IDP_Frontend;A_20525;doc/manual/requirement-notes.md:49
gemSpec_IDP_Frontend;A_20526-01;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Profile.swift:100
gemSpec_IDP_Frontend;A_20526-01;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Profile.swift:147
gemSpec_IDP_Frontend;A_20526-01;Sources/IDP/Models/IDPChallengeSession.swift:102
gemSpec_IDP_Frontend;A_20526-01;Sources/IDPLive/DefaultIDPSession.swift:170
gemSpec_IDP_Frontend;A_20526-01;Sources/IDPLive/RealIDPClient.swift:142
gemSpec_IDP_Frontend;A_20527;doc/manual/requirement-notes.md:47
gemSpec_IDP_Frontend;A_20527;Sources/IDPLive/DefaultIDPSession.swift:183
gemSpec_IDP_Frontend;A_20529-01;doc/manual/requirement-notes.md:2
gemSpec_IDP_Frontend;A_20529-01;Sources/IDPLive/DefaultIDPSession.swift:200
gemSpec_IDP_Frontend;A_20529-01;Sources/IDPLive/DefaultIDPSession.swift:209
gemSpec_IDP_Frontend;A_20529-01;Sources/IDPLive/RealIDPClient.swift:242
gemSpec_IDP_Frontend;A_20529-01;Sources/IDPLive/RealIDPClient.swift:255
gemSpec_IDP_Frontend;A_20600;Sources/IDPLive/RealIDPClient.swift:171
gemSpec_IDP_Frontend;A_20600;Sources/IDPLive/RealIDPClient.swift:507
gemSpec_IDP_Frontend;A_20601;Sources/IDPLive/RealIDPClient.swift:95
gemSpec_IDP_Frontend;A_20601-01;Sources/IDPLive/RealIDPClient.swift:95
gemSpec_IDP_Frontend;A_20602;doc/manual/requirement-notes.md:3
gemSpec_IDP_Frontend;A_20602;Sources/IDPLive/IDPInterceptor.swift:53
gemSpec_IDP_Frontend;A_20603;Sources/IDPLive/RealIDPClient.swift:95
gemSpec_IDP_Frontend;A_20603;Sources/IDPLive/RealIDPClient.swift:250
gemSpec_IDP_Frontend;A_20603;Sources/Settings/AppConfiguration.swift:108
gemSpec_IDP_Frontend;A_20603;Sources/Settings/AppConfiguration.swift:361
gemSpec_IDP_Frontend;A_20605;Sources/IDP/Models/IDPError.swift:110
gemSpec_IDP_Frontend;A_20605;Sources/IDP/Models/IDPError.swift:447
gemSpec_IDP_Frontend;A_20605;Sources/IDPLive/RealIDPClient.swift:522
gemSpec_IDP_Frontend;A_20606;doc/manual/requirement-notes.md:4
gemSpec_IDP_Frontend;A_20606;Sources/HTTPClientLive/DefaultHTTPClient.swift:49
gemSpec_IDP_Frontend;A_20607;doc/manual/requirement-notes.md:8
gemSpec_IDP_Frontend;A_20608-01;doc/manual/requirement-notes.md:56
gemSpec_IDP_Frontend;A_20609;doc/manual/requirement-notes.md:8
gemSpec_IDP_Frontend;A_20609;doc/manual/requirement-notes.md:56
gemSpec_IDP_Frontend;A_20614;Sources/IDPLive/DefaultIDPSession.swift:283
gemSpec_IDP_Frontend;A_20617-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:261
gemSpec_IDP_Frontend;A_20617-01;Sources/IDPLive/DefaultIDPSession.swift:316
gemSpec_IDP_Frontend;A_20617-01;Sources/IDPLive/DefaultIDPSession.swift:696
gemSpec_IDP_Frontend;A_20617-01;Sources/IDPLive/DefaultIDPSession.swift:728
gemSpec_IDP_Frontend;A_20617-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:135
gemSpec_IDP_Frontend;A_20617-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:161
gemSpec_IDP_Frontend;A_20617-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:185
gemSpec_IDP_Frontend;A_20617-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:211
gemSpec_IDP_Frontend;A_20617-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:237
gemSpec_IDP_Frontend;A_20617-01;Sources/IDPLive/DefaultIDPSession.swift:283
gemSpec_IDP_Frontend;A_20618;doc/manual/requirement-notes.md:8
gemSpec_IDP_Frontend;A_20618;doc/manual/requirement-notes.md:56
gemSpec_IDP_Frontend;A_20623;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:262
gemSpec_IDP_Frontend;A_20623;Sources/IDPLive/DefaultIDPSession.swift:316
gemSpec_IDP_Frontend;A_20623;Sources/IDPLive/DefaultIDPSession.swift:697
gemSpec_IDP_Frontend;A_20623;Sources/IDPLive/DefaultIDPSession.swift:708
gemSpec_IDP_Frontend;A_20623;Sources/IDPLive/DefaultIDPSession.swift:728
gemSpec_IDP_Frontend;A_20623;Sources/IDPLive/DefaultIDPSession.swift:759
gemSpec_IDP_Frontend;A_20623;Sources/TrustStore/X509TrustStore.swift:308
gemSpec_IDP_Frontend;A_20623;Sources/TrustStore/X509TrustStore.swift:320
gemSpec_IDP_Frontend;A_20623;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:136
gemSpec_IDP_Frontend;A_20623;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:162
gemSpec_IDP_Frontend;A_20623;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:186
gemSpec_IDP_Frontend;A_20623;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:212
gemSpec_IDP_Frontend;A_20623;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:238
gemSpec_IDP_Frontend;A_20623;Sources/IDPLive/DefaultIDPSession.swift:283
gemSpec_IDP_Frontend;A_20625;doc/manual/requirement-notes.md:5
gemSpec_IDP_Frontend;A_20625;Sources/IDPLive/DefaultIDPSession.swift:228
gemSpec_IDP_Frontend;A_20625;Sources/IDPLive/DefaultIDPSession.swift:769
gemSpec_IDP_Frontend;A_20625;Sources/TrustStore/X509TrustStore.swift:308
gemSpec_IDP_Frontend;A_20700-05;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:592
gemSpec_IDP_Frontend;A_20700-05;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:642
gemSpec_IDP_Frontend;A_20700-07;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:324
gemSpec_IDP_Frontend;A_20700-07;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:592
gemSpec_IDP_Frontend;A_20700-07;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:642
gemSpec_IDP_Frontend;A_20700-07;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:149
gemSpec_IDP_Frontend;A_20740;Sources/IDPLive/RealIDPClient.swift:104
gemSpec_IDP_Frontend;A_20740;Sources/IDPLive/RealIDPClient.swift:247
gemSpec_IDP_Frontend;A_20740;Sources/Settings/AppConfiguration.swift:110
gemSpec_IDP_Frontend;A_20741;doc/manual/requirement-notes.md:20
gemSpec_IDP_Frontend;A_21322;Sources/eRpApp/Session/KeychainStorage.swift:33
gemSpec_IDP_Frontend;A_21323;Sources/IDPLive/DefaultIDPSession.swift:201
gemSpec_IDP_Frontend;A_21323;Sources/IDP/internal/TokenPayload.swift:211
gemSpec_IDP_Frontend;A_21323;Sources/IDP/internal/IDPCrypto.swift:80
gemSpec_IDP_Frontend;A_21324;doc/manual/requirement-notes.md:41
gemSpec_IDP_Frontend;A_21324;Sources/IDPLive/DefaultIDPSession.swift:201
gemSpec_IDP_Frontend;A_21324;Sources/IDP/internal/TokenPayload.swift:182
gemSpec_IDP_Frontend;A_21324;Sources/IDP/internal/TokenPayload.swift:212
gemSpec_IDP_Frontend;A_21325;doc/manual/requirement-notes.md:42
gemSpec_IDP_Frontend;A_21325;Sources/IDPLive/IDPInterceptor.swift:53
gemSpec_IDP_Frontend;A_21325;Sources/VAUClient/internal/VAUCrypto.swift:102
gemSpec_IDP_Frontend;A_21325;Sources/eRpApp/Dependencies+FhirClient.swift:168
gemSpec_IDP_Frontend;A_21325;Sources/eRpApp/Session/StandardSessionContainer.swift:299
gemSpec_IDP_Frontend;A_21326;doc/manual/requirement-notes.md:43
gemSpec_IDP_Frontend;A_21326;Sources/IDP/Models/IDPToken.swift:27
gemSpec_IDP_Frontend;A_21326;Sources/IDPLive/DefaultIDPSession.swift:116
gemSpec_IDP_Frontend;A_21326;Sources/IDPLive/DefaultIDPSession.swift:784
gemSpec_IDP_Frontend;A_21326;Sources/IDPLive/DefaultIDPSession.swift:795
gemSpec_IDP_Frontend;A_21327;doc/manual/requirement-notes.md:44
gemSpec_IDP_Frontend;A_21327;Sources/IDP/Models/IDPToken.swift:27
gemSpec_IDP_Frontend;A_21327;Sources/IDPLive/DefaultIDPSession.swift:116
gemSpec_IDP_Frontend;A_21327;Sources/IDPLive/DefaultIDPSession.swift:784
gemSpec_IDP_Frontend;A_21327;Sources/IDPLive/DefaultIDPSession.swift:795
gemSpec_IDP_Frontend;A_21328;doc/manual/requirement-notes.md:45
gemSpec_IDP_Frontend;A_21328;Sources/eRpApp/Dependencies+FhirClient.swift:151
gemSpec_IDP_Frontend;A_21328;Sources/eRpApp/Session/StandardSessionContainer.swift:104
gemSpec_IDP_Frontend;A_21328;Sources/eRpApp/Session/KeychainStorage.swift:142
gemSpec_IDP_Frontend;A_21414;Sources/IDPLive/DefaultIDPSession.swift:340
gemSpec_IDP_Frontend;A_21416;Sources/IDP/Models/RegistrationData.swift:27
gemSpec_IDP_Frontend;A_21416;Sources/IDPLive/DefaultIDPSession.swift:334
gemSpec_IDP_Frontend;A_21416;Sources/IDPLive/DefaultIDPSession.swift:909
gemSpec_IDP_Frontend;A_21431;Sources/IDPLive/DefaultIDPSession.swift:414
gemSpec_IDP_Frontend;A_21431;Sources/IDPLive/DefaultIDPSession.swift:880
gemSpec_IDP_Frontend;A_21443;Sources/IDPLive/DefaultIDPSession.swift:365
gemSpec_IDP_Frontend;A_21443;Sources/IDPLive/DefaultIDPSession.swift:389
gemSpec_IDP_Frontend;A_21574;Sources/FeatureCardWall/Login/CardWallLoginOptionDomain.swift:125
gemSpec_IDP_Frontend;A_21574;Sources/FeatureCardWall/Login/CardWallLoginOptionView.swift:109
gemSpec_IDP_Frontend;A_21576;Sources/IDPLive/DefaultIDPSession.swift:358
gemSpec_IDP_Frontend;A_21578;doc/manual/requirement-notes.md:50
gemSpec_IDP_Frontend;A_21578;Sources/IDP/PrivateKeyContainer.swift:164
gemSpec_IDP_Frontend;A_21579;Sources/IDP/PrivateKeyContainer.swift:164
gemSpec_IDP_Frontend;A_21580;Sources/IDP/PrivateKeyContainer.swift:164
gemSpec_IDP_Frontend;A_21581;Sources/IDP/PrivateKeyContainer.swift:160
gemSpec_IDP_Frontend;A_21582;Sources/IDP/PrivateKeyContainer.swift:146
gemSpec_IDP_Frontend;A_21583;doc/manual/requirement-notes.md:51
gemSpec_IDP_Frontend;A_21583;Sources/IDP/PrivateKeyContainer.swift:164
gemSpec_IDP_Frontend;A_21584;doc/manual/requirement-notes.md:52
gemSpec_IDP_Frontend;A_21584;Sources/IDP/PrivateKeyContainer.swift:227
gemSpec_IDP_Frontend;A_21585;doc/manual/requirement-notes.md:53
gemSpec_IDP_Frontend;A_21586;doc/manual/requirement-notes.md:54
gemSpec_IDP_Frontend;A_21586;Sources/IDP/PrivateKeyContainer.swift:143
gemSpec_IDP_Frontend;A_21586;Sources/IDP/PrivateKeyContainer.swift:149
gemSpec_IDP_Frontend;A_21587;Sources/IDP/PrivateKeyContainer.swift:147
gemSpec_IDP_Frontend;A_21588;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:31
gemSpec_IDP_Frontend;A_21588;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:54
gemSpec_IDP_Frontend;A_21588;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:121
gemSpec_IDP_Frontend;A_21589;Sources/IDP/PrivateKeyContainer.swift:160
gemSpec_IDP_Frontend;A_21589;Sources/IDP/PrivateKeyContainer.swift:162
gemSpec_IDP_Frontend;A_21590;doc/manual/requirement-notes.md:55
gemSpec_IDP_Frontend;A_21590;Sources/IDP/PrivateKeyContainer.swift:31
gemSpec_IDP_Frontend;A_21591;Sources/IDP/Models/RegistrationData.swift:71
gemSpec_IDP_Frontend;A_21591;Sources/IDPLive/UIDevice+Extension.swift:28
gemSpec_IDP_Frontend;A_21591;Sources/IDPLive/UIDevice+Extension.swift:61
gemSpec_IDP_Frontend;A_21595;Sources/eRpApp/Session/KeychainStorage.swift:250
gemSpec_IDP_Frontend;A_21595;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Biometrics.swift:149
gemSpec_IDP_Frontend;A_21595;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Biometrics.swift:165
gemSpec_IDP_Frontend;A_21595;Sources/IDP/IDPStorage.swift:28
gemSpec_IDP_Frontend;A_21595;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:69
gemSpec_IDP_Frontend;A_21595;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:69
gemSpec_IDP_Frontend;A_21595;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:91
gemSpec_IDP_Frontend;A_21595;Sources/eRpApp/Session/KeychainStorage.swift:34
gemSpec_IDP_Frontend;A_21595;Sources/eRpApp/Session/KeychainStorage.swift:223
gemSpec_IDP_Frontend;A_21595;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Biometrics.swift:105
gemSpec_IDP_Frontend;A_21598;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Biometrics.swift:105
gemSpec_IDP_Frontend;A_21598;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Biometrics.swift:149
gemSpec_IDP_Frontend;A_21598;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Biometrics.swift:165
gemSpec_IDP_Frontend;A_21598;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:69
gemSpec_IDP_Frontend;A_21598;Sources/IDPLive/DefaultSecureEnclaveSignatureProvider.swift:87
gemSpec_IDP_Frontend;A_21600;Sources/IDPLive/UIDevice+Extension.swift:28
gemSpec_IDP_Frontend;A_21600;Sources/IDPLive/UIDevice+Extension.swift:61
gemSpec_IDP_Frontend;A_21603;Sources/FeatureCardWall/SecureEGKCertificateStorageClient.swift:104
gemSpec_IDP_Frontend;A_21603;Sources/eRpApp/Session/KeychainStorage.swift:270
gemSpec_IDP_Frontend;A_21603;Sources/eRpApp/Session/ProfileSecureDataWiper.swift:55
gemSpec_IDP_Frontend;A_21603;Sources/eRpApp/Session/ProfileSecureDataWiper.swift:64
gemSpec_IDP_Frontend;A_21603;Sources/eRpApp/Session/ProfileSecureDataWiper.swift:71
gemSpec_IDP_Frontend;A_22294-01;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthConfirmationDomain.swift:108
gemSpec_IDP_Frontend;A_22294-01;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthSelectionDomain.swift:145
gemSpec_IDP_Frontend;A_22295-01;Sources/IDPLive/DefaultIDPSession.swift:469
gemSpec_IDP_Frontend;A_22295-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:1012
gemSpec_IDP_Frontend;A_22296-01;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthSelectionDomain.swift:123
gemSpec_IDP_Frontend;A_22296-01;Sources/IDPLive/DefaultIDPSession.swift:436
gemSpec_IDP_Frontend;A_22296-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:979
gemSpec_IDP_Frontend;A_22299-01;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthConfirmationDomain.swift:123
gemSpec_IDP_Frontend;A_22299-01;Sources/IDPLive/DefaultIDPSession.swift:482
gemSpec_IDP_Frontend;A_22299-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:1013
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/SceneDelegate.swift:246
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/SceneDelegate.swift:279
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/Screens/AppStartDomain.swift:251
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/Screens/AppStartDomain.swift:261
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/Screens/Main/MainDomain.swift:322
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/Screens/Main/ExtAuth/ExtAuthPendingDomain.swift:165
gemSpec_IDP_Frontend;A_22301-01;Sources/eRpApp/Screens/Main/ExtAuth/ExtAuthPendingDomain.swift:177
gemSpec_IDP_Frontend;A_22301-01;Sources/IDPLive/DefaultIDPSession.swift:497
gemSpec_IDP_Frontend;A_22301-01;Sources/IDPLive/DefaultIDPSession.swift:508
gemSpec_IDP_Frontend;A_22301-01;Sources/IDPLive/DefaultIDPSession.swift:517
gemSpec_IDP_Frontend;A_22301-01;Sources/IDPLive/DefaultIDPSession.swift:484
gemSpec_IDP_Frontend;A_22301-01;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:1074
gemSpec_IDP_Frontend;A_22302-01;doc/manual/requirement-notes.md:64
gemSpec_IDP_Frontend;A_22302-01;Sources/IDPLive/RealIDPClient.swift:475
gemSpec_IDP_Frontend;A_22313-01;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthConfirmationDomain.swift:129
gemSpec_IDP_Frontend;A_23082;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthSelectionDomain.swift:124
gemSpec_IDP_Frontend;A_23082;Sources/IDPLive/DefaultIDPSession.swift:437
gemSpec_IDP_Frontend;A_23082;Tests/IDPLiveTests/DefaultIDPSessionTests.swift:980
gemSpec_IDP_Frontend;A_23082;Sources/FeatureCardWall/ExtAuth/CardWallExtAuthSelectionView.swift:62
gemSpec_IDP_Sek;A_22299;Sources/FeatureCardWall/Introduction/CardWallIntroductionDomain.swift:265
gemSpec_IDP_Sek;A_22313-01;Sources/FeatureCardWall/Introduction/CardWallIntroductionDomain.swift:272
gemSpec_Krypt;A_17205;doc/manual/requirement-notes.md:21
gemSpec_Krypt;A_17207;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:49
gemSpec_Krypt;A_17207;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:335
gemSpec_Krypt;A_17207;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:587
gemSpec_Krypt;A_17207;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:636
gemSpec_Krypt;A_17207;Sources/IDPLive/DefaultIDPSession.swift:301
gemSpec_Krypt;A_17207;Sources/IDPLive/DefaultIDPSession.swift:639
gemSpec_Krypt;A_17207;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:39
gemSpec_Krypt;A_17207;doc/manual/requirement-notes.md:6
gemSpec_Krypt;A_17359;doc/manual/requirement-notes.md:7
gemSpec_Krypt;A_17775;doc/manual/requirement-notes.md:22
gemSpec_Krypt;A_18464;Sources/HTTPClientLive/DefaultHTTPClient.swift:48
gemSpec_Krypt;A_18467;Sources/HTTPClientLive/DefaultHTTPClient.swift:48
gemSpec_Krypt;A_19215;doc/manual/requirement-notes.md:23
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/VAUCrypto.swift:36
gemSpec_Krypt;A_20161-01;Sources/VAUClient/VAUInterceptor.swift:63
gemSpec_Krypt;A_20161-01;Sources/VAUClient/VAUInterceptor.swift:98
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/URLRequest+Serialize.swift:29
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/VAUCrypto.swift:61
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/VAUCrypto.swift:63
gemSpec_Krypt;A_20161-01;Sources/VAUClient/VAUInterceptor.swift:126
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/VAUCrypto.swift:106
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/VAUCrypto.swift:153
gemSpec_Krypt;A_20161-01;Sources/VAUClient/internal/VAUEndpointHandler.swift:34
gemSpec_Krypt;A_20163;Sources/VAUClient/internal/VAUCrypto.swift:44
gemSpec_Krypt;A_20174;Sources/VAUClient/VAUInterceptor.swift:166
gemSpec_Krypt;A_20174;Sources/VAUClient/VAUInterceptor.swift:77
gemSpec_Krypt;A_20174;Sources/VAUClient/internal/VAUEndpointHandler.swift:51
gemSpec_Krypt;A_20174;Sources/VAUClient/internal/VAUCrypto.swift:130
gemSpec_Krypt;A_20174;Sources/VAUClient/internal/VAUCrypto.swift:138
gemSpec_Krypt;A_20174;Sources/VAUClient/VAUInterceptor.swift:82
gemSpec_Krypt;A_20175;Sources/VAUClient/VAUStorage.swift:27
gemSpec_Krypt;A_20175;Sources/VAUClient/VAUStorage.swift:37
gemSpec_Krypt;A_20175;Sources/eRpApp/Session/StandardSessionContainer.swift:147
gemSpec_Krypt;A_20607;doc/manual/requirement-notes.md:23
gemSpec_Krypt;A_21216;Sources/TrustStore/internal/CertList.swift:26
gemSpec_Krypt;A_21216;Sources/TrustStore/internal/PKICertificates.swift:26
gemSpec_Krypt;A_21216;Sources/VAUClient/internal/VAUCertList.swift:26
gemSpec_Krypt;A_21216;Sources/TrustStore/DefaultTrustStoreSession.swift:231
gemSpec_Krypt;A_21216;Sources/TrustStore/DefaultTrustStoreSession.swift:249
gemSpec_Krypt;A_21216;Sources/TrustStore/DefaultTrustStoreSession.swift:274
gemSpec_Krypt;A_21217;Sources/TrustStore/internal/OCSPList.swift:25
gemSpec_Krypt;A_21218;Tests/TrustStoreTests/X509TrustStoreTests.swift:432
gemSpec_Krypt;A_21218;Sources/Settings/AppConfiguration.swift:151
gemSpec_Krypt;A_21218;Sources/TrustStore/DefaultTrustStoreSession.swift:84
gemSpec_Krypt;A_21218;Sources/TrustStore/DefaultTrustStoreSession.swift:290
gemSpec_Krypt;A_21218;Sources/TrustStore/TrustStoreSession.swift:28
gemSpec_Krypt;A_21218;Tests/TrustStoreTests/X509TrustStoreTests.swift:351
gemSpec_Krypt;A_21218;Tests/TrustStoreTests/X509TrustStoreTests.swift:371
gemSpec_Krypt;A_21218;Tests/TrustStoreTests/X509TrustStoreTests.swift:392
gemSpec_Krypt;A_21218;Tests/TrustStoreTests/X509TrustStoreTests.swift:412
gemSpec_Krypt;A_21218;doc/manual/requirement-notes.md:15
gemSpec_Krypt;A_21222;Sources/TrustStore/TrustStoreSession.swift:28
gemSpec_Krypt;A_21222;doc/manual/requirement-notes.md:12
gemSpec_Krypt;A_21222;Sources/TrustStore/DefaultTrustStoreSession.swift:84
gemSpec_Krypt;A_21222;Sources/IDPLive/DefaultIDPSession.swift:279
gemSpec_Krypt;A_21222;Sources/VAUClient/VAUCertificate.swift:38
gemSpec_Krypt;A_24469;Sources/Settings/AppConfiguration.swift:152
gemSpec_Krypt;A_24470;doc/manual/requirement-notes.md:17
gemSpec_Krypt;A_24470;Sources/TrustStore/X509TrustStore.swift:27
gemSpec_Krypt;A_25058;Sources/TrustStore/DefaultTrustStoreSession.swift:188
gemSpec_Krypt;A_25059;Sources/TrustStore/DefaultTrustStoreSession.swift:275
gemSpec_Krypt;A_25060;Sources/TrustStore/DefaultTrustStoreSession.swift:176
gemSpec_Krypt;A_25060;Sources/TrustStore/DefaultTrustStoreSession.swift:218
gemSpec_Krypt;A_25060;Sources/TrustStore/X509TrustStore.swift:166
gemSpec_Krypt;A_25060;Sources/TrustStore/X509TrustStore.swift:203
gemSpec_Krypt;A_25060;Sources/TrustStore/X509TrustStore.swift:235
gemSpec_Krypt;A_25061;Sources/TrustStore/DefaultTrustStoreSession.swift:177
